Normalize,Type,Datetime,Li7(LR)_AVG,Li7(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Sn118(LR)_AVG,Sn118(LR)_STD,Ba138(LR)_AVG,Ba138(LR)_STD,Ce140(LR)_AVG,Ce140(LR)_STD,Ta181(LR)_AVG,Ta181(LR)_STD,W184(LR)_AVG,W184(LR)_STD,Pb207(LR)_AVG,Pb207(LR)_STD,Ti47(MR)_AVG,Ti47(MR)_STD,Ti48(MR)_AVG,Ti48(MR)_STD,Cr52(MR)_AVG,Cr52(MR)_STD,Mn55(MR)_AVG,Mn55(MR)_STD,Co59(MR)_AVG,Co59(MR)_STD,Ni60(MR)_AVG,Ni60(MR)_STD,Cu63(MR)_AVG,Cu63(MR)_STD,Zn66(MR)_AVG,Zn66(MR)_STD,Ge72(MR)_AVG,Ge72(MR)_STD,Mo98(MR)_AVG,Mo98(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD,Ce140(MR)_AVG,Ce140(MR)_STD,Hf178(MR)_AVG,Hf178(MR)_STD,Hf180(MR)_AVG,Hf180(MR)_STD
1,HOT,2022-01-03 17:54:39,3345.0,108.4,304041.5,1199.7,41.7,11.6,25.0,7.2,77.8,21.9,8525.4,53.3,111.8,19.8,3.5,2.4,2.1,0.0,38.2,9.8,63.2,16.8,14.6,3.6,4.2,5.5,0.0,0.0,4.2,4.2,5.9,3.3,91.0,6.7,17.4,6.7,17966.8,322.2,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-01-12 17:51:57,3034.4,155.8,307914.6,95.4,19.4,1.2,37.5,10.4,63.9,24.9,2826.1,125.8,57.6,21.7,2.8,2.4,2.8,1.2,36.1,2.4,79.9,16.9,22.9,0.0,6.2,2.1,1.4,1.2,2.1,2.1,4.2,0.0,113.2,2.4,11.8,8.4,18660.2,421.0,5.6,1.2,0.0,0.0,1.4,2.4
1,HOT,2022-01-14 14:56:22,2184.3,73.4,302075.3,1645.6,43.1,19.7,47.9,7.5,89.6,10.4,3209.3,24.6,98.6,7.9,6.2,3.6,4.2,3.6,43.1,4.3,71.5,18.7,20.8,4.2,3.5,3.2,2.8,1.2,8.3,4.2,25.7,6.4,106.2,7.2,12.5,8.3,18988.1,192.2,4.9,2.4,0.0,0.0,1.4,1.2
1,HOT,2022-01-17 18:42:58,3531.2,216.4,329910.0,3904.4,59.0,8.4,25.0,9.1,72.9,11.0,27105.7,261.4,128.5,21.4,117.4,21.3,1.4,1.2,36.1,10.3,1771.5,26.8,129.2,22.5,8.3,4.2,4.9,1.2,16.0,6.7,18.7,0.0,81.7,25.4,11.8,11.8,20093.9,271.8,11.8,9.6,0.7,1.2,2.8,4.8
1,HOT,2022-01-19 10:25:20,2147.3,217.2,307945.3,7434.4,47.9,25.6,92.4,60.8,119.4,49.9,790.0,36.3,45.8,17.1,12.5,13.7,2.1,2.1,38.1,6.1,78.5,23.0,17.4,6.0,0.0,0.0,2.8,3.2,4.9,3.2,36.8,1.2,82.3,37.0,7.6,1.2,20695.3,302.6,9.0,3.2,0.7,1.2,0.0,0.0
1,HOT,2022-01-24 17:56:15,2923.2,101.7,291333.5,1514.0,47.9,7.5,30.6,3.2,64.6,21.9,6372.4,79.3,1801.4,70.5,2.8,3.2,2.1,2.1,25.0,5.5,60.4,7.5,22.2,13.2,0.7,1.2,0.0,0.0,2.8,1.2,1.4,2.4,97.7,47.7,13.2,3.2,19020.4,505.9,4.2,2.1,0.7,1.2,1.4,2.4
1,HOT,2022-01-24 18:38:34,2942.3,268.2,304970.4,678.0,25.0,9.1,27.8,2.4,48.6,3.2,3309.4,71.4,1268.2,35.4,4.2,4.2,5.6,3.2,34.0,8.4,65.3,3.2,18.7,5.5,2.8,3.2,0.0,0.0,0.0,0.0,2.1,2.1,103.7,20.8,13.2,6.7,20359.8,199.3,1.4,2.4,1.4,2.4,2.8,4.8
1,HOT,2022-01-27 09:28:44,2917.0,180.9,320028.4,513.7,1017.2,29.2,29.2,6.2,81.9,13.9,5028.9,169.6,170.8,28.0,27.8,7.3,0.7,1.2,13.9,9.8,40.3,17.7,26.4,10.3,0.0,0.0,0.0,0.0,0.7,1.2,43.1,3.2,89.2,6.3,13.2,3.2,21656.3,56.2,6.2,2.1,6.2,2.1,7.6,2.4
1,HOT,2022-01-27 20:19:56,3560.8,306.6,322957.8,4043.8,578.6,20.3,39.6,7.5,79.9,5.2,1130.6,65.0,143.1,24.3,13.2,7.9,4.2,3.6,52.1,6.2,51.4,6.7,29.2,10.4,2.1,2.1,2.1,2.1,5.6,1.2,29.9,1.2,64.4,26.0,14.6,5.5,21564.6,133.3,5.6,3.1,0.7,1.2,0.0,0.0
1,HOT,2022-02-07 08:38:58,3167.1,200.0,437355.6,2230.8,37.5,16.3,783.7,25.4,44.4,11.8,243.8,11.0,82.6,9.8,2.8,4.8,2.1,2.1,27.8,1.2,34.0,11.5,35.4,6.2,3.5,2.4,4.9,1.2,4.2,4.2,13.2,5.2,64.1,7.1,23.6,12.7,31946.0,172.4,5.6,5.2,0.7,1.2,0.0,0.0
1,HOT,2022-02-07 20:39:09,4491.8,260.3,409965.5,3605.8,96.5,24.9,645.4,11.5,183.3,48.1,21783.4,673.7,97.9,3.6,6.9,1.2,14.6,9.5,176.4,15.4,38.2,6.4,32.6,10.7,3.5,4.3,6.9,2.4,6.2,2.1,11.1,2.4,68.4,11.9,16.7,7.5,27399.8,769.6,16.0,11.5,0.7,1.2,3.5,1.2
1,HOT,2022-02-08 14:14:17,2824.3,278.8,365083.8,4680.4,84.7,10.5,1459.4,45.1,110.4,7.5,2177.5,90.9,44.4,6.7,6.9,4.3,4.2,2.1,39.6,9.1,38.9,3.2,28.5,7.9,3.5,2.4,3.5,1.2,5.6,6.4,7.7,4.6,59.4,15.3,16.0,1.2,24391.7,298.2,4.2,2.1,0.0,0.0,1.4,1.2
1,HOT,2022-02-09 10:53:19,3700.1,157.4,388054.5,7432.7,24.3,22.5,13.2,6.0,22.9,5.5,477.9,31.2,71.5,22.3,5.6,2.4,1.4,2.4,13.2,6.4,22.2,5.2,21.5,8.4,1.4,2.4,1.4,1.2,2.1,2.1,6.2,7.5,73.1,43.7,23.6,6.7,26143.4,562.6,3.5,4.3,0.0,0.0,0.0,0.0
1,HOT,2022-02-09 13:57:13,3469.3,46.0,373911.6,1855.8,21.5,6.4,25.7,17.5,34.7,9.8,441.7,41.1,77.8,15.8,6.2,2.1,1.4,2.4,15.3,3.2,20.8,3.6,19.4,6.0,0.7,1.2,0.0,0.0,4.9,6.7,2.8,4.8,76.2,13.7,17.4,1.2,25852.4,237.0,0.0,0.0,0.0,0.0,1.4,2.4
1,HOT,2022-02-11 13:38:18,3948.6,246.0,358621.5,562.1,100.0,37.5,2307.6,3903.2,1623.5,2552.6,3998.0,2041.7,311.3,423.7,140.4,235.9,6.2,2.1,65.3,6.4,18.7,4.2,4.9,3.2,2.8,2.4,4.2,5.5,4.2,2.1,5.7,2.7,65.5,14.6,17.4,3.2,24700.0,210.2,10.4,3.6,1.4,2.4,1.4,2.4
1,HOT,2022-02-22 09:06:39,2352.0,67.5,729738.4,10442.9,164.6,54.2,179.9,74.4,68.1,10.5,2958.3,44.2,79.9,10.3,23.6,7.9,1.4,2.4,71.7,4.4,92.4,15.6,59.0,5.2,27.1,6.2,1859.8,215.6,165.3,30.1,21.5,5.2,222.6,35.4,9.7,7.3,43165.5,204.2,4.9,2.4,0.0,0.0,0.7,1.2
1,HOT,2022-03-01 17:13:23,5931.4,65.9,898142.8,5112.6,356.3,45.1,282.0,45.9,400.8,60.8,16880.9,278.4,111.8,21.0,30.6,11.5,106.4,169.8,83.3,12.7,81.2,13.7,38.9,11.8,61.1,19.7,3287.2,122.3,350.0,10.8,59.0,2.4,305.1,23.4,25.7,7.9,53555.0,793.4,36.8,24.1,3.5,2.4,3.5,3.2
1,HOT,2022-03-07 17:31:13,356298.2,8400.0,700505.3,1658.5,192.4,13.9,133.3,21.1,157.7,35.6,9905.3,286.3,91.7,9.1,114.6,7.5,4.9,3.2,43.7,12.7,602.5,14.7,195.3,55.1,70.2,101.9,1396.2,55.0,150.1,29.2,123.0,26.6,216.4,27.2,16.7,3.6,42340.5,997.0,22.2,14.6,2.1,3.6,4.2,2.1
1,HOT,2022-03-14 14:36:41,10092.4,403.4,823295.3,7223.5,86.1,22.9,114.6,32.1,58.3,14.6,26520.1,634.9,123.6,18.9,28.5,9.8,3.3,4.0,44.4,4.3,29.9,7.9,59.0,11.9,171.7,11.9,1066.8,10.4,122.3,25.8,27.8,13.9,211.2,17.0,20.1,8.4,44473.8,437.1,2.1,2.1,0.7,1.2,0.7,1.2
1,HOT,2022-03-16 11:30:31,11570.4,321.0,731679.7,5967.5,120.1,20.9,96.5,24.9,67.4,1.2,1806.3,122.4,75.7,4.3,18.7,9.5,4.9,4.3,56.2,16.3,62.5,11.6,38.9,7.9,23.6,7.9,2096.8,107.4,327.1,23.7,16.0,15.1,186.1,30.0,39.5,12.5,44368.6,197.9,7.6,7.9,4.2,7.2,0.7,1.2
1,HOT,2022-03-18 10:42:02,4872.4,128.0,671945.8,2991.5,95.1,26.9,72.9,31.1,1757.1,2807.1,21082.2,1353.5,184.8,172.1,79.2,95.7,2.8,2.4,35.4,11.0,42.4,19.3,36.8,17.4,10.4,3.6,1000.1,57.7,118.1,17.0,11.8,1.2,178.3,24.5,28.5,5.2,36731.8,464.6,38.9,57.0,2.8,4.8,4.9,6.7
1,HOT,2022-03-21 11:00:05,3138.3,53.6,709500.4,1635.0,143.7,23.5,104.2,18.0,188.9,13.6,41.7,3.6,50.7,6.7,7.6,6.4,2.1,2.1,62.6,9.3,54.2,14.6,52.1,18.5,8.3,6.2,1159.7,28.5,105.6,10.3,22.9,5.5,259.3,23.1,26.4,2.4,40926.6,759.0,9.7,4.8,2.2,2.2,2.1,2.1
1,HOT,2022-03-22 15:46:29,3927.5,223.3,701283.2,7589.5,87.5,4.2,73.6,9.4,75.7,11.8,85.4,15.0,41.7,15.0,22.9,7.5,5.6,3.2,31.3,2.1,251.7,22.3,77.1,2.1,8.4,3.8,1169.9,49.2,122.3,6.7,25.7,8.7,187.3,36.0,18.1,4.3,41132.2,344.5,8.3,4.2,0.0,0.0,0.7,1.2
1,HOT,2022-03-23 13:57:19,3578.9,153.8,803380.0,5664.6,107.6,20.0,167.4,57.9,68.1,19.4,163.9,15.8,41.7,15.7,6.2,2.1,0.7,1.2,87.1,12.4,116.7,14.4,79.9,17.5,20.1,9.8,495.2,41.9,69.4,7.3,38.2,11.5,275.2,32.3,20.7,8.2,48464.3,983.3,3.5,4.3,1.4,2.4,0.0,0.0
1,HOT,2022-03-25 13:04:32,12460.95,364.65,692852.3,7221.7,88.5,12.4,317.4,35.75,641.75,971.1500000000000,2307.5,90.7,130.95,121.1,52.800000000000000,80.0,1.4,1.65,58.15,9.3,92.05000000000000,11.9,68.45,13.1,13.5,5.5,392.95,61.0,46.85,12.05,42.35,8.35,229.35,26.65,16.6,6.200000000000000,47300.350000000000,904.8500000000000,8.0,4.25,1.75,2.25,3.1,1.8
1,HOT,2022-04-11 21:13:10,21343.0,575.5,721647.3,4427.5,69.4,4.8,467.4,13.6,1215.4,1922.9,25845.8,1658.9,220.2,226.5,99.4,157.9,2.1,2.1,29.2,6.2,67.4,9.4,57.0,8.7,6.9,1.2,290.7,80.1,24.3,16.8,46.5,5.2,183.5,21.0,12.5,4.2,46136.4,826.4,12.5,4.2,2.1,2.1,6.2,3.6
1,HOT,2022-04-13 18:17:49,16406.4,311.8,669185.8,4999.8,71.5,10.5,450.8,22.1,88.9,10.3,88707.1,4732.3,236.1,44.0,6.2,9.1,2.9,3.2,36.8,4.3,43.7,7.5,29.9,8.7,6.2,3.6,275.7,10.7,25.7,7.3,45.8,20.1,175.8,25.2,15.3,1.2,44248.3,480.7,8.3,3.6,5.6,3.2,4.2,2.1
1,HOT,2022-04-13 20:57:26,14964.6,285.8,701836.3,2702.7,75.0,9.1,466.8,19.9,229.2,47.2,3308.0,86.7,52.8,6.4,6.2,2.1,3.5,1.2,35.4,17.1,52.1,14.6,66.7,5.5,4.9,3.2,287.9,50.2,25.7,5.2,52.8,10.5,170.4,19.1,10.4,0.0,46535.2,86.7,8.3,7.5,0.7,1.2,0.7,1.2
1,HOT,2022-04-14 15:37:33,11017.4,380.8,771056.2,5094.6,182.6,28.4,624.5,40.7,363.9,18.9,195085.3,12969.2,360.4,18.2,9.7,7.9,8.3,3.6,95.2,13.6,75.0,14.6,43.8,3.6,10.6,2.1,145.9,24.1,18.7,2.1,212.0,19.8,204.3,77.1,20.1,1.2,49377.3,740.0,22.2,12.6,2.8,1.2,5.6,5.2
1,HOT,2022-04-18 09:43:01,10623.1,211.2,602551.0,2621.2,44.4,9.8,23.6,7.3,41.0,13.2,1927.9,43.3,45.1,9.4,21.5,1.2,5.6,4.3,47.2,3.2,55.6,14.8,20.8,6.2,4.2,2.1,261.8,4.3,113.9,17.7,6.2,2.1,176.4,42.3,14.6,5.5,41508.6,359.9,2.1,2.1,0.0,0.0,1.4,1.2
1,HOT,2022-04-18 16:31:40,11115.5,364.3,718943.7,6846.8,33.3,15.0,22.9,2.1,28.5,10.7,466.0,67.4,38.9,9.4,13.9,5.2,6.9,5.2,43.1,15.8,52.1,9.5,23.6,8.7,1.4,2.4,312.5,27.6,74.3,20.9,10.4,5.5,213.0,23.9,9.0,1.2,48219.0,308.3,4.2,0.0,2.1,3.6,0.0,0.0
1,HOT,2022-04-18 19:04:35,11460.5,701.6,717468.8,5684.0,45.1,15.6,24.3,2.4,48.6,13.4,225.7,14.2,37.5,9.1,15.3,6.7,0.7,1.2,36.1,13.9,54.9,6.7,18.7,6.2,9.7,6.4,309.5,22.1,69.5,10.5,9.0,1.2,255.0,32.2,15.3,6.7,46612.9,606.9,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-04-21 10:34:54,14226.0,102.3,605585.7,5531.2,29.2,7.2,60.4,22.0,49.3,13.9,2351.3,81.6,30.6,5.2,4.2,4.2,5.6,3.2,47.2,11.5,49.3,13.4,27.8,11.5,5.0,2.1,197.9,38.2,18.1,3.2,9.9,5.9,153.7,24.9,8.3,8.3,42627.9,430.9,2.8,2.4,2.8,3.2,1.4,2.4
1,HOT,2022-05-05 16:14:08,3664.0,45.2,546495.5,3215.6,69.4,22.3,23.6,7.3,170.8,16.5,252.8,22.5,34.7,18.0,2.8,2.4,0.0,0.0,35.4,11.0,52.1,9.6,56.3,9.1,6.9,5.2,82.7,8.4,12.3,5.9,11.1,1.2,124.2,3.2,10.4,5.5,35871.5,323.1,13.9,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-05-05 17:22:33,3629.8,281.7,575258.4,2704.7,823.3,101.2,110.4,16.7,445.9,6.3,172.2,13.9,41.7,7.2,11.1,3.2,4.2,5.5,62.5,7.2,71.5,8.7,43.1,9.8,4.2,2.1,77.1,6.2,14.6,6.2,19.4,6.4,144.9,12.3,9.0,2.4,39905.7,193.1,30.6,3.2,0.0,0.0,0.7,1.2
1,HOT,2022-05-09 15:46:54,2706.8,246.7,487457.7,3693.4,49.3,16.7,9.7,3.2,25.0,13.0,302.1,31.5,15.3,1.2,1.4,1.2,2.1,3.6,28.5,11.8,41.0,11.8,22.2,3.2,1.4,2.4,26.4,1.2,166.7,23.5,11.8,5.2,139.8,18.5,6.9,6.4,35956.7,223.5,2.1,0.0,0.0,0.0,0.7,1.2
1,HOT,2022-05-10 16:12:27,2643.1,154.5,548547.0,5360.3,163.9,28.5,31.9,8.4,89.6,13.7,111446.3,3433.1,186.8,13.9,2.1,2.1,4.9,6.7,81.2,24.0,29.9,9.6,25.0,6.3,0.7,1.2,52.8,4.8,172.9,24.0,19.4,16.2,146.8,22.7,11.1,3.2,38392.5,116.6,8.3,5.5,2.8,3.2,4.9,3.2
1,HOT,2022-05-19 15:51:00,15432.5,1036.5,961043.3,23046.8,792.8,41.4,274.3,27.7,84.0,10.3,78.5,6.0,71.5,16.7,593.2,78.3,2.8,2.4,89.6,13.0,211.1,33.0,177.8,20.4,10.4,2.1,2475.8,325.0,18720.0,1629.6,72.9,14.6,114.7,21.5,14.6,11.0,69607.0,2208.5,5.6,3.2,0.7,1.2,0.7,1.2
1,HOT,2022-05-24 13:08:52,846.9,63.9,1409698.3,9010.0,124.3,15.4,1667.2,118.0,33.3,23.5,12.5,5.5,18.1,4.8,10.4,7.2,8.3,2.1,36.8,17.0,68.7,4.2,866.1,1274.6,41.0,56.6,687.1,160.7,3493.0,855.9,346.8,570.1,75.2,17.1,11.4,6.0,98536.5,1099.7,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-05-25 09:57:12,532.7,45.4,1392358.2,8850.4,46.5,5.2,154.9,81.0,6.9,4.3,12.5,7.2,6.2,5.5,10.4,8.3,4.2,2.1,54.9,11.5,52.8,21.0,104.9,21.1,4.2,2.1,55.6,8.4,1015.2,84.9,7.6,3.2,102.8,5.2,5.6,1.2,101388.2,1885.6,2.1,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-05-25 13:39:55,589.8,33.7,1416114.0,13243.6,67.4,19.4,178.5,127.0,9.7,2.4,5.6,3.2,4.2,4.2,2.8,1.2,5.6,4.3,55.6,13.2,52.1,8.3,113.2,20.0,4.2,2.0,84.0,4.3,1341.2,37.1,9.7,4.3,76.4,11.5,0.7,1.2,100086.3,1145.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-05-26 10:50:17,510.7,91.2,1368183.7,14306.1,42.4,20.2,230.0,283.5,14.6,5.5,154.9,26.0,6.2,9.1,6.2,3.6,5.6,1.2,46.5,12.6,86.1,15.4,90.3,10.7,3.5,3.2,77.1,14.6,522.3,12.0,9.8,7.2,70.5,16.2,4.3,3.7,95060.9,861.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-05-27 09:44:08,509.6,20.1,1354312.3,23233.8,45.1,2.4,106.9,62.7,13.9,9.8,1663.1,252.6,6.2,5.5,4.9,3.2,11.1,5.2,52.1,9.5,76.4,8.4,107.6,16.8,4.9,3.2,85.4,8.3,342.4,41.7,19.4,10.3,46.0,24.3,0.0,0.0,98120.8,1268.8,0.0,0.0,1.5,2.6,0.0,0.0
1,HOT,2022-05-31 09:28:20,2206.0,38.1,1401206.7,1472.4,94.4,30.7,111.1,26.2,34.0,6.4,600.2,58.7,11.8,4.3,21.5,13.9,5.6,4.3,77.8,13.9,243.8,37.9,233.4,78.8,23.8,18.9,115.3,4.8,477.9,46.2,24.9,5.4,83.2,10.1,6.0,3.4,98268.4,574.9,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-05-31 18:13:58,1698.5,790.4,1440830.8,8802.9,161.8,80.1,397.4,410.0,55.6,9.4,56.9,17.7,23.6,12.2,111.1,99.9,11.1,5.2,97.2,3.2,137.5,11.6,136.8,41.7,18.3,16.8,101.4,12.0,443.8,38.6,28.5,10.5,50.0,32.8,3.5,1.2,103202.2,2516.3,3.5,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-06-01 08:27:25,770.4,28.5,1402189.1,12378.0,64.6,6.3,88.2,17.7,12.5,4.2,35.4,9.5,11.8,6.4,6.2,3.6,6.2,2.1,53.5,14.2,112.5,12.7,98.6,10.3,5.6,4.8,111.1,15.1,352.1,19.9,6.2,3.6,50.4,5.1,2.1,2.1,101973.3,561.3,2.1,3.6,0.7,1.3,0.0,0.0
1,HOT,2022-06-01 14:02:24,1171.6,61.5,1383739.0,17164.8,68.1,4.8,106.9,16.2,17.4,7.9,22.2,5.2,13.9,6.7,9.0,3.2,4.9,2.4,74.3,17.7,117.4,3.2,114.6,11.6,13.2,8.4,132.6,3.2,292.4,54.0,17.4,6.4,49.6,6.5,4.6,2.8,100296.8,1061.3,2.1,3.6,0.0,0.0,0.7,1.2
1,HOT,2022-06-02 07:21:37,982.7,168.5,1323254.2,17018.8,34.7,10.5,37.5,19.1,14.6,10.4,20.8,8.3,26.4,2.4,121.5,26.4,5.6,1.2,37.5,5.5,100.0,21.9,88.9,12.2,3.5,3.2,109.7,27.7,278.5,19.4,13.2,8.7,69.6,5.8,7.6,1.2,96279.4,3696.8,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-06-02 14:56:06,1001.5,113.0,1377103.0,18534.7,105.6,2.4,429.3,39.8,87.5,3.6,16.0,6.4,24.3,12.6,10.4,5.5,7.1,6.5,124.4,9.6,100.0,8.4,62.5,14.6,13.9,3.2,90.3,4.3,264.2,29.0,50.7,4.4,69.0,48.0,5.9,6.3,93076.7,1902.8,9.7,7.9,0.7,1.2,0.0,0.0
1,HOT,2022-06-02 18:39:19,890.0,98.3,1395005.3,15789.4,79.2,22.0,180.6,52.3,59.0,13.9,31.2,12.5,17.4,4.3,110.4,7.2,8.3,6.2,123.6,18.9,88.2,16.8,89.6,9.5,4.3,1.8,114.6,13.7,368.1,14.8,22.9,11.6,64.8,7.8,4.9,1.2,97682.7,283.3,3.5,6.0,0.0,0.0,0.7,1.2
1,HOT,2022-06-03 07:05:56,982.3,55.4,1329046.5,11137.7,81.2,18.2,34.7,7.9,49.3,11.5,16.0,10.7,11.8,3.2,10.4,7.2,13.9,6.4,115.3,14.8,75.0,9.1,76.4,17.0,20.8,3.6,100.0,7.2,363.9,27.2,4.9,3.2,57.4,42.5,4.9,5.2,95534.3,1229.7,5.6,5.2,0.0,0.0,0.0,0.0
1,HOT,2022-06-03 19:42:59,958.9,82.1,1327924.5,13043.7,77.1,21.1,55.6,40.6,35.4,5.5,28.5,22.9,13.2,9.6,29.9,33.7,4.9,3.2,68.1,14.8,106.2,39.0,174.3,52.9,39.6,35.0,92.4,8.7,258.3,16.7,3.5,6.0,101.5,28.5,8.5,3.3,99545.5,926.5,1.4,1.2,0.0,0.0,1.4,2.4
1,HOT,2022-06-06 09:48:38,1063.1,43.1,1322094.2,25082.1,61.1,17.3,32.6,12.7,30.6,14.6,9.7,9.8,3.5,2.4,7.6,6.4,11.8,6.4,31.9,7.9,84.7,11.5,56.2,12.7,11.1,4.3,78.5,11.5,284.0,23.7,4.9,3.2,68.2,9.2,0.7,1.2,97361.0,1517.6,3.0,2.6,0.0,0.0,0.0,0.0
1,HOT,2022-06-13 09:34:19,1068.7,18.8,673250.6,5715.0,59.0,4.3,102.1,12.7,27.8,12.2,8545.7,525.2,22.2,6.4,22.9,4.2,17.4,6.0,127.1,28.0,113.2,1.2,101.4,48.4,7.6,1.2,31.2,13.0,205.6,31.6,29.9,13.4,71.0,11.8,3.5,4.3,53953.4,510.1,2.8,1.2,0.7,1.2,1.4,2.4
1,HOT,2022-06-15 12:35:42,1351.7,706.1,637276.8,11586.6,181.3,117.4,581.0,310.0,88.2,44.2,293.1,101.9,41.0,27.2,66.7,29.2,13.2,4.8,155.6,17.0,43.7,11.0,36.8,6.4,11.1,1.2,31.2,9.5,193.7,23.2,6.9,6.0,68.8,23.1,4.9,5.2,53072.3,1826.3,7.6,7.3,0.7,1.2,0.7,1.2
1,HOT,2022-06-16 07:30:25,972.0,41.8,646887.1,13347.0,29.9,19.4,63.9,17.7,11.8,1.2,63.9,6.4,9.0,7.3,5.7,4.1,9.7,4.8,1202.6,1886.3,41.0,5.2,42.4,10.3,8.6,2.4,27.8,4.8,148.6,22.3,13.9,8.4,70.9,3.0,2.1,3.6,53799.1,2047.5,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-06-16 14:22:40,802.5,160.0,663391.8,6194.1,34.0,4.3,36.8,4.8,11.1,1.2,77.1,18.8,9.0,4.3,2.1,2.1,50.7,14.6,466.0,11.5,38.2,7.3,17.4,4.3,1.4,1.2,36.8,6.4,185.4,45.1,9.7,4.8,65.6,18.6,6.2,5.5,56406.9,681.4,2.1,3.6,0.0,0.0,0.0,0.0
1,HOT,2022-06-17 11:11:59,761.75,57.9,640427.7,5514.9,32.3,15.800000000000000,89.25,26.25,13.55,2.75,547.5500000000000,19.45,7.3,5.8,5.95,4.15,7.6500000000000000,3.6000000000000000,623.55,949.75,42.4,4.7,45.850000000000000,9.850000000000000,4.6500000000000000,1.8000000000000000,20.85,6.35,116.3,19.85,44.45,7.95,64.85,10.35,2.8,3.0,60857.5,867.9,0.35,0.6,0.7,1.2,0.35,0.6
1,HOT,2022-06-22 19:54:42,551.5,74.0,630530.5,11080.7,34.7,12.2,114.6,34.8,15.3,4.3,1031.2,32.5,5.6,4.3,6.2,4.2,5.6,2.4,44.5,13.2,43.8,4.2,49.3,9.4,0.7,1.2,13.9,7.9,84.0,17.4,75.0,7.5,58.8,17.7,3.5,2.4,53727.8,1137.2,0.7,1.2,1.4,2.4,0.7,1.2
1,HOT,2022-06-23 13:17:18,633.8,8.1,645022.5,7984.9,25.0,9.5,42.4,20.2,3.5,3.2,43.7,20.1,1.4,2.4,4.9,2.4,2.8,2.4,29.9,2.4,40.3,10.3,58.3,7.5,2.1,3.6,14.6,5.5,86.8,14.8,9.0,4.8,45.4,5.0,0.7,1.2,58450.6,291.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-06-27 13:54:29,700.5,150.2,618843.8,10245.9,84.7,6.0,153.5,35.7,1.4,1.2,372.3,31.2,5.6,2.4,14.6,9.1,2.8,3.2,30.6,10.3,69.5,14.2,60.4,10.8,4.9,8.4,37.5,34.3,83.4,22.1,54.9,10.3,60.2,20.0,2.8,3.2,53347.4,521.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-06-27 16:16:42,601.8,44.2,598423.0,8817.0,24.3,13.9,49.3,6.7,11.8,9.4,68.1,8.7,1.4,2.4,4.2,3.6,6.9,3.2,39.6,5.5,41.7,8.3,38.2,3.2,2.8,1.2,18.1,6.7,77.1,6.3,11.8,4.3,48.5,10.0,2.8,2.4,54093.7,734.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-06-28 14:20:18,465.1,21.4,597800.1,4348.6,31.9,11.5,71.5,9.4,6.9,4.3,125.0,19.1,2.8,3.2,26.4,4.3,2.8,1.2,218.4,342.2,46.5,10.5,49.3,7.9,4.2,2.1,49.3,19.7,97.2,6.7,16.7,8.3,42.4,26.0,2.8,1.2,55954.1,432.3,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-06-29 15:39:07,554.3,47.4,615654.4,2096.2,30.6,9.6,47.9,9.5,4.2,4.2,350.7,12.7,3.5,3.2,2.8,3.2,4.9,3.2,39.6,5.5,41.0,4.8,37.5,5.5,2.8,1.2,20.1,4.3,84.0,25.1,12.5,3.6,57.7,8.4,1.4,1.2,57057.8,1203.1,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-06-30 09:34:07,525.8,38.3,598670.1,4673.5,45.8,10.4,38.9,2.4,4.9,5.2,65.3,3.2,3.5,4.3,9.0,4.8,5.6,3.2,22.9,3.6,31.9,3.2,54.2,9.1,2.1,2.1,20.8,4.2,104.2,29.5,20.1,8.7,45.9,15.4,4.2,0.0,57415.0,1081.6,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-07-07 08:27:34,883.0,15.9,701400.2,9042.7,36.1,20.2,86.8,5.2,3.5,1.2,304.9,14.6,4.2,4.2,4.2,5.5,4.2,3.6,34.0,12.2,59.0,32.0,51.4,20.2,4.2,2.1,21.5,6.7,127.8,21.9,15.3,4.3,94.3,20.8,5.6,1.2,61393.6,1003.4,0.8,1.4,1.4,2.4,0.0,0.0
