#, Side, Eta, Phi, dPhi, type/depth, Det, RBX, Sector, MB_NO, BV, QIE, QIECH, RM, RM_FI, FI_CH, ppCol, ppRow, ppCpl, ppLC, dodec, Crate, uHTR, uHTR_FI, FEDid, QIEid, TP_FI, TP_CH
, 1, 27, 17, 0, -999, HEX, HEP05, 5, 23, 23, 2, 7, 3, 4, 0, 1, 3, HEP05_RM3A, 4, 8, 20, 11, 19, 1103, 999999, -1, -1
, 1, 27, 17, 2, 5, HE, HEP05, 5, 38, 38, 2, 8, 3, 4, 1, 1, 3, HEP05_RM3A, 4, 8, 20, 11, 19, 1103, 999999, 3, 2
, 1, 27, 17, 2, 3, HE, HEP05, 5, 40, 40, 2, 9, 3, 4, 2, 1, 3, HEP05_RM3A, 4, 8, 20, 11, 19, 1103, 999999, 3, 2
, 1, 27, 17, 2, 7, HE, HEP05, 5, 48, 48, 2, 10, 3, 4, 3, 1, 3, HEP05_RM3A, 4, 8, 20, 11, 19, 1103, 999999, 3, 2
, 1, 29, 17, 2, 3, HE, HEP05, 5, 47, 47, 2, 11, 3, 4, 4, 1, 3, HEP05_RM3A, 4, 8, 20, 11, 19, 1103, 999999, -1, -1
, 1, 27, 17, 2, 6, HE, HEP05, 5, 46, 46, 2, 12, 3, 4, 5, 1, 3, HEP05_RM3A, 4, 8, 20, 11, 19, 1103, 999999, 3, 2
, 1, 18, 17, 1, 3, HE, HEP05, 5, 28, 28, 3, 7, 3, 6, 0, 2, 3, HEP05_RM3B, 2, 9, 20, 11, 20, 1103, 999999, 2, 6
, 1, 27, 17, 2, 4, HE, HEP05, 5, 27, 27, 3, 8, 3, 6, 1, 2, 3, HEP05_RM3B, 2, 9, 20, 11, 20, 1103, 999999, 3, 2
, 1, 17, 17, 1, 3, HE, HEP05, 5, 12, 12, 3, 9, 3, 6, 2, 2, 3, HEP05_RM3B, 2, 9, 20, 11, 20, 1103, 999999, 2, 2
, 1, 18, 17, 1, 5, HE, HEP05, 5, 11, 11, 3, 10, 3, 6, 3, 2, 3, HEP05_RM3B, 2, 9, 20, 11, 20, 1103, 999999, 2, 6
, 1, 18, 17, 1, 1, HE, HEP05, 5, 1, 1, 3, 11, 3, 6, 4, 2, 3, HEP05_RM3B, 2, 9, 20, 11, 20, 1103, 999999, 2, 6
, 1, 18, 17, 1, 4, HE, HEP05, 5, 9, 9, 3, 12, 3, 6, 5, 2, 3, HEP05_RM3B, 2, 9, 20, 11, 20, 1103, 999999, 2, 6
, 1, 18, 18, 1, 1, HE, HEP05, 5, 8, 8, 2, 7, 4, 4, 0, 1, 4, HEP05_RM4A, 4, 10, 20, 11, 21, 1103, 999999, 2, 7
, 1, 18, 18, 1, 4, HE, HEP05, 5, 16, 16, 2, 8, 4, 4, 1, 1, 4, HEP05_RM4A, 4, 10, 20, 11, 21, 1103, 999999, 2, 7
, 1, 18, 18, 1, 5, HE, HEP05, 5, 14, 14, 2, 9, 4, 4, 2, 1, 4, HEP05_RM4A, 4, 10, 20, 11, 21, 1103, 999999, 2, 7
, 1, 17, 18, 1, 3, HE, HEP05, 5, 13, 13, 2, 10, 4, 4, 3, 1, 4, HEP05_RM4A, 4, 10, 20, 11, 21, 1103, 999999, 2, 3
, 1, 28, 17, 2, 4, HE, HEP05, 5, 30, 30, 2, 11, 4, 4, 4, 1, 4, HEP05_RM4A, 4, 10, 20, 11, 21, 1103, 999999, 3, 6
, 1, 18, 18, 1, 3, HE, HEP05, 5, 29, 29, 2, 12, 4, 4, 5, 1, 4, HEP05_RM4A, 4, 10, 20, 11, 21, 1103, 999999, 2, 7
, 1, 28, 17, 2, 7, HE, HEP05, 5, 41, 41, 3, 1, 4, 5, 0, 2, 4, HEP05_RM4B, 1, 11, 20, 11, 22, 1103, 999999, 3, 6
, 1, 28, 17, 2, 3, HE, HEP05, 5, 33, 33, 3, 2, 4, 5, 1, 2, 4, HEP05_RM4B, 1, 11, 20, 11, 22, 1103, 999999, 3, 6
, 1, 28, 17, 2, 5, HE, HEP05, 5, 35, 35, 3, 3, 4, 5, 2, 2, 4, HEP05_RM4B, 1, 11, 20, 11, 22, 1103, 999999, 3, 6
, 1, 28, 17, 2, 6, HE, HEP05, 5, 43, 43, 3, 4, 4, 5, 3, 2, 4, HEP05_RM4B, 1, 11, 20, 11, 22, 1103, 999999, 3, 6
, 1, 26, 17, 2, 7, HE, HEP05, 5, 42, 42, 3, 5, 4, 5, 4, 2, 4, HEP05_RM4B, 1, 11, 20, 11, 22, 1103, 999999, 3, 6
, 1, 28, 17, 2, 2, HE, HEP05, 5, 18, 18, 3, 6, 4, 5, 5, 2, 4, HEP05_RM4B, 1, 11, 20, 11, 22, 1103, 999999, 3, 6
, 1, 29, 17, 2, 1, HE, HEP05, 5, 1, 1, 4, 1, 4, 7, 0, 2, 4, HEP05_RM4B, 3, 12, 20, 11, 23, 1103, 999999, -1, -1
, 1, 28, 17, 2, 1, HE, HEP05, 5, 2, 2, 4, 2, 4, 7, 1, 2, 4, HEP05_RM4B, 3, 12, 20, 11, 23, 1103, 999999, 3, 6
, 1, 18, 18, 1, 2, HE, HEP05, 5, 10, 10, 4, 3, 4, 7, 2, 2, 4, HEP05_RM4B, 3, 12, 20, 11, 23, 1103, 999999, 2, 7
, 1, 17, 18, 1, 2, HE, HEP05, 5, 11, 11, 4, 4, 4, 7, 3, 2, 4, HEP05_RM4B, 3, 12, 20, 11, 23, 1103, 999999, 2, 3
, 1, 16, 18, 1, 4, HE, HEP05, 5, 12, 12, 4, 5, 4, 7, 4, 2, 4, HEP05_RM4B, 3, 12, 20, 11, 23, 1103, 999999, 1, 7
, 1, 29, 17, 2, 2, HE, HEP05, 5, 17, 17, 4, 6, 4, 7, 5, 2, 4, HEP05_RM4B, 3, 12, 20, 11, 23, 1103, 999999, -1, -1
, 1, 19, 15, 1, 2, HE, HEP05, 5, 16, 16, 1, 1, 1, 1, 0, 1, 1, HEP05_RM1A, 1, 2, 20, 12, 1, 1103, 999999, 0, 0
, 1, 20, 15, 1, 3, HE, HEP05, 5, 30, 30, 1, 2, 1, 1, 1, 1, 1, HEP05_RM1A, 1, 2, 20, 12, 1, 1103, 999999, 0, 4
, 1, 22, 15, 2, 3, HE, HEP05, 5, 31, 31, 1, 3, 1, 1, 2, 1, 1, HEP05_RM1A, 1, 2, 20, 12, 1, 1103, 999999, 1, 4
, 1, 24, 15, 2, 3, HE, HEP05, 5, 32, 32, 1, 4, 1, 1, 3, 1, 1, HEP05_RM1A, 1, 2, 20, 12, 1, 1103, 999999, 2, 4
, 1, 24, 15, 2, 2, HE, HEP05, 5, 21, 21, 1, 5, 1, 1, 4, 1, 1, HEP05_RM1A, 1, 2, 20, 12, 1, 1103, 999999, 2, 4
, 1, 26, 15, 2, 2, HE, HEP05, 5, 22, 22, 1, 6, 1, 1, 5, 1, 1, HEP05_RM1A, 1, 2, 20, 12, 1, 1103, 999999, 3, 4
, 1, 24, 15, 2, 6, HE, HEP05, 5, 44, 44, 2, 1, 1, 3, 0, 1, 1, HEP05_RM1A, 3, 3, 20, 12, 2, 1103, 999999, 2, 4
, 1, 24, 15, 2, 5, HE, HEP05, 5, 36, 36, 2, 2, 1, 3, 1, 1, 1, HEP05_RM1A, 3, 3, 20, 12, 2, 1103, 999999, 2, 4
, 1, 26, 15, 2, 5, HE, HEP05, 5, 37, 37, 2, 3, 1, 3, 2, 1, 1, HEP05_RM1A, 3, 3, 20, 12, 2, 1103, 999999, 3, 4
, 1, 26, 15, 2, 6, HE, HEP05, 5, 45, 45, 2, 4, 1, 3, 3, 1, 1, HEP05_RM1A, 3, 3, 20, 12, 2, 1103, 999999, 3, 4
, 1, 19, 15, 1, 3, HE, HEP05, 5, 29, 29, 2, 5, 1, 3, 4, 1, 1, HEP05_RM1A, 3, 3, 20, 12, 2, 1103, 999999, 0, 0
, 1, 26, 15, 2, 3, HE, HEP05, 5, 39, 39, 2, 6, 1, 3, 5, 1, 1, HEP05_RM1A, 3, 3, 20, 12, 2, 1103, 999999, 3, 4
, 1, 19, 15, 1, 5, HE, HEP05, 5, 33, 33, 3, 1, 1, 5, 0, 2, 1, HEP05_RM1B, 1, 4, 20, 12, 3, 1103, 999999, 0, 0
, 1, 26, 15, 2, 4, HE, HEP05, 5, 26, 26, 3, 2, 1, 5, 1, 2, 1, HEP05_RM1B, 1, 4, 20, 12, 3, 1103, 999999, 3, 4
, 1, 20, 15, 1, 6, HE, HEP05, 5, 42, 42, 3, 3, 1, 5, 2, 2, 1, HEP05_RM1B, 1, 4, 20, 12, 3, 1103, 999999, 0, 4
, 1, 20, 15, 1, 5, HE, HEP05, 5, 34, 34, 3, 4, 1, 5, 3, 2, 1, HEP05_RM1B, 1, 4, 20, 12, 3, 1103, 999999, 0, 4
, 1, 22, 15, 2, 5, HE, HEP05, 5, 35, 35, 3, 5, 1, 5, 4, 2, 1, HEP05_RM1B, 1, 4, 20, 12, 3, 1103, 999999, 1, 4
, 1, 22, 15, 2, 6, HE, HEP05, 5, 43, 43, 3, 6, 1, 5, 5, 2, 1, HEP05_RM1B, 1, 4, 20, 12, 3, 1103, 999999, 1, 4
, 1, 19, 15, 1, 1, HE, HEP05, 5, 2, 2, 4, 1, 1, 7, 0, 2, 1, HEP05_RM1B, 3, 5, 20, 12, 4, 1103, 999999, 0, 0
, 1, 20, 15, 1, 1, HE, HEP05, 5, 3, 3, 4, 2, 1, 7, 1, 2, 1, HEP05_RM1B, 3, 5, 20, 12, 4, 1103, 999999, 0, 4
, 1, 22, 15, 2, 1, HE, HEP05, 5, 4, 4, 4, 3, 1, 7, 2, 2, 1, HEP05_RM1B, 3, 5, 20, 12, 4, 1103, 999999, 1, 4
, 1, 24, 15, 2, 1, HE, HEP05, 5, 5, 5, 4, 4, 1, 7, 3, 2, 1, HEP05_RM1B, 3, 5, 20, 12, 4, 1103, 999999, 2, 4
, 1, 19, 15, 1, 4, HE, HEP05, 5, 10, 10, 4, 5, 1, 7, 4, 2, 1, HEP05_RM1B, 3, 5, 20, 12, 4, 1103, 999999, 0, 0
, 1, 26, 15, 2, 1, HE, HEP05, 5, 6, 6, 4, 6, 1, 7, 5, 2, 1, HEP05_RM1B, 3, 5, 20, 12, 4, 1103, 999999, 3, 4
, 1, 19, 15, 1, 6, HE, HEP05, 5, 41, 41, 4, 7, 1, 8, 0, 2, 1, HEP05_RM1B, 4, 6, 20, 12, 5, 1103, 999999, 0, 0
, 1, 24, 15, 2, 4, HE, HEP05, 5, 25, 25, 4, 8, 1, 8, 1, 2, 1, HEP05_RM1B, 4, 6, 20, 12, 5, 1103, 999999, 2, 4
, 1, 22, 15, 2, 2, HE, HEP05, 5, 20, 20, 4, 9, 1, 8, 2, 2, 1, HEP05_RM1B, 4, 6, 20, 12, 5, 1103, 999999, 1, 4
, 1, 20, 15, 1, 2, HE, HEP05, 5, 19, 19, 4, 10, 1, 8, 3, 2, 1, HEP05_RM1B, 4, 6, 20, 12, 5, 1103, 999999, 0, 4
, 1, 22, 15, 2, 4, HE, HEP05, 5, 18, 18, 4, 11, 1, 8, 4, 2, 1, HEP05_RM1B, 4, 6, 20, 12, 5, 1103, 999999, 1, 4
, 1, 20, 15, 1, 4, HE, HEP05, 5, 17, 17, 4, 12, 1, 8, 5, 2, 1, HEP05_RM1B, 4, 6, 20, 12, 5, 1103, 999999, 0, 4
, 1, 19, 16, 1, 5, HE, HEP05, 5, 40, 40, 1, 1, 2, 1, 0, 1, 2, HEP05_RM2A, 1, 7, 20, 12, 6, 1103, 999999, 0, 1
, 1, 19, 16, 1, 6, HE, HEP05, 5, 48, 48, 1, 2, 2, 1, 1, 1, 2, HEP05_RM2A, 1, 7, 20, 12, 6, 1103, 999999, 0, 1
, 1, 21, 15, 2, 2, HE, HEP05, 5, 21, 21, 1, 3, 2, 1, 2, 1, 2, HEP05_RM2A, 1, 7, 20, 12, 6, 1103, 999999, 1, 0
, 1, 20, 16, 1, 2, HE, HEP05, 5, 22, 22, 1, 4, 2, 1, 3, 1, 2, HEP05_RM2A, 1, 7, 20, 12, 6, 1103, 999999, 0, 5
, 1, 21, 15, 2, 4, HE, HEP05, 5, 23, 23, 1, 5, 2, 1, 4, 1, 2, HEP05_RM2A, 1, 7, 20, 12, 6, 1103, 999999, 1, 0
, 1, 20, 16, 1, 4, HE, HEP05, 5, 24, 24, 1, 6, 2, 1, 5, 1, 2, HEP05_RM2A, 1, 7, 20, 12, 6, 1103, 999999, 0, 5
, 1, 19, 16, 1, 1, HE, HEP05, 5, 7, 7, 1, 7, 2, 2, 0, 1, 2, HEP05_RM2A, 2, 8, 20, 12, 7, 1103, 999999, 0, 1
, 1, 20, 16, 1, 1, HE, HEP05, 5, 6, 6, 1, 8, 2, 2, 1, 1, 2, HEP05_RM2A, 2, 8, 20, 12, 7, 1103, 999999, 0, 5
, 1, 21, 15, 2, 1, HE, HEP05, 5, 5, 5, 1, 9, 2, 2, 2, 1, 2, HEP05_RM2A, 2, 8, 20, 12, 7, 1103, 999999, 1, 0
, 1, 23, 15, 2, 1, HE, HEP05, 5, 4, 4, 1, 10, 2, 2, 3, 1, 2, HEP05_RM2A, 2, 8, 20, 12, 7, 1103, 999999, 2, 0
, 1, 19, 16, 1, 4, HE, HEP05, 5, 15, 15, 1, 11, 2, 2, 4, 1, 2, HEP05_RM2A, 2, 8, 20, 12, 7, 1103, 999999, 0, 1
, 1, 25, 15, 2, 1, HE, HEP05, 5, 3, 3, 1, 12, 2, 2, 5, 1, 2, HEP05_RM2A, 2, 8, 20, 12, 7, 1103, 999999, 3, 0
, 1, 23, 15, 2, 6, HE, HEP05, 5, 45, 45, 2, 1, 2, 3, 0, 1, 2, HEP05_RM2A, 3, 9, 20, 12, 8, 1103, 999999, 2, 0
, 1, 25, 15, 2, 4, HE, HEP05, 5, 31, 31, 2, 2, 2, 3, 1, 1, 2, HEP05_RM2A, 3, 9, 20, 12, 8, 1103, 999999, 3, 0
, 1, 20, 16, 1, 5, HE, HEP05, 5, 39, 39, 2, 3, 2, 3, 2, 1, 2, HEP05_RM2A, 3, 9, 20, 12, 8, 1103, 999999, 0, 5
, 1, 21, 15, 2, 6, HE, HEP05, 5, 46, 46, 2, 4, 2, 3, 3, 1, 2, HEP05_RM2A, 3, 9, 20, 12, 8, 1103, 999999, 1, 0
, 1, 23, 15, 2, 4, HE, HEP05, 5, 32, 32, 2, 5, 2, 3, 4, 1, 2, HEP05_RM2A, 3, 9, 20, 12, 8, 1103, 999999, 2, 0
, 1, 20, 16, 1, 6, HE, HEP05, 5, 47, 47, 2, 6, 2, 3, 5, 1, 2, HEP05_RM2A, 3, 9, 20, 12, 8, 1103, 999999, 0, 5
, 1, 21, 15, 2, 5, HE, HEP05, 5, 38, 38, 3, 7, 2, 6, 0, 2, 2, HEP05_RM2B, 2, 10, 20, 12, 9, 1103, 999999, 1, 0
, 1, 23, 15, 2, 5, HE, HEP05, 5, 37, 37, 3, 8, 2, 6, 1, 2, 2, HEP05_RM2B, 2, 10, 20, 12, 9, 1103, 999999, 2, 0
, 1, 25, 15, 2, 6, HE, HEP05, 5, 44, 44, 3, 9, 2, 6, 2, 2, 2, HEP05_RM2B, 2, 10, 20, 12, 9, 1103, 999999, 3, 0
, 1, 25, 15, 2, 5, HE, HEP05, 5, 36, 36, 3, 10, 2, 6, 3, 2, 2, HEP05_RM2B, 2, 10, 20, 12, 9, 1103, 999999, 3, 0
, 1, 19, 16, 1, 3, HE, HEP05, 5, 28, 28, 3, 11, 2, 6, 4, 2, 2, HEP05_RM2B, 2, 10, 20, 12, 9, 1103, 999999, 0, 1
, 1, 25, 15, 2, 3, HE, HEP05, 5, 34, 34, 3, 12, 2, 6, 5, 2, 2, HEP05_RM2B, 2, 10, 20, 12, 9, 1103, 999999, 3, 0
, 1, 19, 16, 1, 2, HE, HEP05, 5, 9, 9, 4, 7, 2, 8, 0, 2, 2, HEP05_RM2B, 4, 11, 20, 12, 10, 1103, 999999, 0, 1
, 1, 20, 16, 1, 3, HE, HEP05, 5, 27, 27, 4, 8, 2, 8, 1, 2, 2, HEP05_RM2B, 4, 11, 20, 12, 10, 1103, 999999, 0, 5
, 1, 21, 15, 2, 3, HE, HEP05, 5, 26, 26, 4, 9, 2, 8, 2, 2, 2, HEP05_RM2B, 4, 11, 20, 12, 10, 1103, 999999, 1, 0
, 1, 23, 15, 2, 3, HE, HEP05, 5, 25, 25, 4, 10, 2, 8, 3, 2, 2, HEP05_RM2B, 4, 11, 20, 12, 10, 1103, 999999, 2, 0
, 1, 23, 15, 2, 2, HE, HEP05, 5, 20, 20, 4, 11, 2, 8, 4, 2, 2, HEP05_RM2B, 4, 11, 20, 12, 10, 1103, 999999, 2, 0
, 1, 25, 15, 2, 2, HE, HEP05, 5, 19, 19, 4, 12, 2, 8, 5, 2, 2, HEP05_RM2B, 4, 11, 20, 12, 10, 1103, 999999, 3, 0
, 1, 1, 15, 4, 0, CALIB_HE, HEP05, 5, -1, -1, 1, 7, 5, 2, 0, 3, 5, EBP05_CU, 1, 12, 20, 12, 11, 1103, 999999, -1, -1
, 1, 1, 15, 4, 1, CALIB_HE, HEP05, 5, -1, -1, 1, 8, 5, 2, 1, 3, 5, EBP05_CU, 1, 12, 20, 12, 11, 1103, 999999, -1, -1
, 1, 1, 15, 4, 2, CALIB_HE, HEP05, 5, -1, -1, 1, 9, 5, 2, 2, 3, 5, EBP05_CU, 1, 12, 20, 12, 11, 1103, 999999, -1, -1
, 1, 1, 15, 4, 3, CALIB_HE, HEP05, 5, -1, -1, 1, 10, 5, 2, 3, 3, 5, EBP05_CU, 1, 12, 20, 12, 11, 1103, 999999, -1, -1
, 1, 1, 15, 4, 4, CALIB_HE, HEP05, 5, -1, -1, 1, 11, 5, 2, 4, 3, 5, EBP05_CU, 1, 12, 20, 12, 11, 1103, 999999, -1, -1
, 1, 1, 15, 4, 5, CALIB_HE, HEP05, 5, -1, -1, 1, 12, 5, 2, 5, 3, 5, EBP05_CU, 1, 12, 20, 12, 11, 1103, 999999, -1, -1
, 1, 19, 17, 1, 2, HE, HEP05, 5, 16, 16, 1, 1, 3, 1, 0, 1, 3, HEP05_RM3A, 1, 2, 20, 12, 13, 1103, 999999, 0, 2
, 1, 20, 17, 1, 3, HE, HEP05, 5, 30, 30, 1, 2, 3, 1, 1, 1, 3, HEP05_RM3A, 1, 2, 20, 12, 13, 1103, 999999, 0, 6
, 1, 21, 17, 2, 3, HE, HEP05, 5, 31, 31, 1, 3, 3, 1, 2, 1, 3, HEP05_RM3A, 1, 2, 20, 12, 13, 1103, 999999, 1, 2
, 1, 23, 17, 2, 3, HE, HEP05, 5, 32, 32, 1, 4, 3, 1, 3, 1, 3, HEP05_RM3A, 1, 2, 20, 12, 13, 1103, 999999, 2, 2
, 1, 23, 17, 2, 2, HE, HEP05, 5, 21, 21, 1, 5, 3, 1, 4, 1, 3, HEP05_RM3A, 1, 2, 20, 12, 13, 1103, 999999, 2, 2
, 1, 25, 17, 2, 2, HE, HEP05, 5, 22, 22, 1, 6, 3, 1, 5, 1, 3, HEP05_RM3A, 1, 2, 20, 12, 13, 1103, 999999, 3, 2
, 1, 23, 17, 2, 6, HE, HEP05, 5, 44, 44, 2, 1, 3, 3, 0, 1, 3, HEP05_RM3A, 3, 3, 20, 12, 14, 1103, 999999, 2, 2
, 1, 23, 17, 2, 5, HE, HEP05, 5, 36, 36, 2, 2, 3, 3, 1, 1, 3, HEP05_RM3A, 3, 3, 20, 12, 14, 1103, 999999, 2, 2
, 1, 25, 17, 2, 5, HE, HEP05, 5, 37, 37, 2, 3, 3, 3, 2, 1, 3, HEP05_RM3A, 3, 3, 20, 12, 14, 1103, 999999, 3, 2
, 1, 25, 17, 2, 6, HE, HEP05, 5, 45, 45, 2, 4, 3, 3, 3, 1, 3, HEP05_RM3A, 3, 3, 20, 12, 14, 1103, 999999, 3, 2
, 1, 19, 17, 1, 3, HE, HEP05, 5, 29, 29, 2, 5, 3, 3, 4, 1, 3, HEP05_RM3A, 3, 3, 20, 12, 14, 1103, 999999, 0, 2
, 1, 25, 17, 2, 3, HE, HEP05, 5, 39, 39, 2, 6, 3, 3, 5, 1, 3, HEP05_RM3A, 3, 3, 20, 12, 14, 1103, 999999, 3, 2
, 1, 19, 17, 1, 5, HE, HEP05, 5, 33, 33, 3, 1, 3, 5, 0, 2, 3, HEP05_RM3B, 1, 4, 20, 12, 15, 1103, 999999, 0, 2
, 1, 25, 17, 2, 4, HE, HEP05, 5, 26, 26, 3, 2, 3, 5, 1, 2, 3, HEP05_RM3B, 1, 4, 20, 12, 15, 1103, 999999, 3, 2
, 1, 20, 17, 1, 6, HE, HEP05, 5, 42, 42, 3, 3, 3, 5, 2, 2, 3, HEP05_RM3B, 1, 4, 20, 12, 15, 1103, 999999, 0, 6
, 1, 20, 17, 1, 5, HE, HEP05, 5, 34, 34, 3, 4, 3, 5, 3, 2, 3, HEP05_RM3B, 1, 4, 20, 12, 15, 1103, 999999, 0, 6
, 1, 21, 17, 2, 5, HE, HEP05, 5, 35, 35, 3, 5, 3, 5, 4, 2, 3, HEP05_RM3B, 1, 4, 20, 12, 15, 1103, 999999, 1, 2
, 1, 21, 17, 2, 6, HE, HEP05, 5, 43, 43, 3, 6, 3, 5, 5, 2, 3, HEP05_RM3B, 1, 4, 20, 12, 15, 1103, 999999, 1, 2
, 1, 19, 17, 1, 1, HE, HEP05, 5, 2, 2, 4, 1, 3, 7, 0, 2, 3, HEP05_RM3B, 3, 5, 20, 12, 16, 1103, 999999, 0, 2
, 1, 20, 17, 1, 1, HE, HEP05, 5, 3, 3, 4, 2, 3, 7, 1, 2, 3, HEP05_RM3B, 3, 5, 20, 12, 16, 1103, 999999, 0, 6
, 1, 21, 17, 2, 1, HE, HEP05, 5, 4, 4, 4, 3, 3, 7, 2, 2, 3, HEP05_RM3B, 3, 5, 20, 12, 16, 1103, 999999, 1, 2
, 1, 23, 17, 2, 1, HE, HEP05, 5, 5, 5, 4, 4, 3, 7, 3, 2, 3, HEP05_RM3B, 3, 5, 20, 12, 16, 1103, 999999, 2, 2
, 1, 19, 17, 1, 4, HE, HEP05, 5, 10, 10, 4, 5, 3, 7, 4, 2, 3, HEP05_RM3B, 3, 5, 20, 12, 16, 1103, 999999, 0, 2
, 1, 25, 17, 2, 1, HE, HEP05, 5, 6, 6, 4, 6, 3, 7, 5, 2, 3, HEP05_RM3B, 3, 5, 20, 12, 16, 1103, 999999, 3, 2
, 1, 19, 17, 1, 6, HE, HEP05, 5, 41, 41, 4, 7, 3, 8, 0, 2, 3, HEP05_RM3B, 4, 6, 20, 12, 17, 1103, 999999, 0, 2
, 1, 23, 17, 2, 4, HE, HEP05, 5, 25, 25, 4, 8, 3, 8, 1, 2, 3, HEP05_RM3B, 4, 6, 20, 12, 17, 1103, 999999, 2, 2
, 1, 21, 17, 2, 2, HE, HEP05, 5, 20, 20, 4, 9, 3, 8, 2, 2, 3, HEP05_RM3B, 4, 6, 20, 12, 17, 1103, 999999, 1, 2
, 1, 20, 17, 1, 2, HE, HEP05, 5, 19, 19, 4, 10, 3, 8, 3, 2, 3, HEP05_RM3B, 4, 6, 20, 12, 17, 1103, 999999, 0, 6
, 1, 21, 17, 2, 4, HE, HEP05, 5, 18, 18, 4, 11, 3, 8, 4, 2, 3, HEP05_RM3B, 4, 6, 20, 12, 17, 1103, 999999, 1, 2
, 1, 20, 17, 1, 4, HE, HEP05, 5, 17, 17, 4, 12, 3, 8, 5, 2, 3, HEP05_RM3B, 4, 6, 20, 12, 17, 1103, 999999, 0, 6
, 1, 19, 18, 1, 5, HE, HEP05, 5, 40, 40, 1, 1, 4, 1, 0, 1, 4, HEP05_RM4A, 1, 7, 20, 12, 18, 1103, 999999, 0, 3
, 1, 19, 18, 1, 6, HE, HEP05, 5, 48, 48, 1, 2, 4, 1, 1, 1, 4, HEP05_RM4A, 1, 7, 20, 12, 18, 1103, 999999, 0, 3
, 1, 22, 17, 2, 2, HE, HEP05, 5, 21, 21, 1, 3, 4, 1, 2, 1, 4, HEP05_RM4A, 1, 7, 20, 12, 18, 1103, 999999, 1, 6
, 1, 20, 18, 1, 2, HE, HEP05, 5, 22, 22, 1, 4, 4, 1, 3, 1, 4, HEP05_RM4A, 1, 7, 20, 12, 18, 1103, 999999, 0, 7
, 1, 22, 17, 2, 4, HE, HEP05, 5, 23, 23, 1, 5, 4, 1, 4, 1, 4, HEP05_RM4A, 1, 7, 20, 12, 18, 1103, 999999, 1, 6
, 1, 20, 18, 1, 4, HE, HEP05, 5, 24, 24, 1, 6, 4, 1, 5, 1, 4, HEP05_RM4A, 1, 7, 20, 12, 18, 1103, 999999, 0, 7
, 1, 19, 18, 1, 1, HE, HEP05, 5, 7, 7, 1, 7, 4, 2, 0, 1, 4, HEP05_RM4A, 2, 8, 20, 12, 19, 1103, 999999, 0, 3
, 1, 20, 18, 1, 1, HE, HEP05, 5, 6, 6, 1, 8, 4, 2, 1, 1, 4, HEP05_RM4A, 2, 8, 20, 12, 19, 1103, 999999, 0, 7
, 1, 22, 17, 2, 1, HE, HEP05, 5, 5, 5, 1, 9, 4, 2, 2, 1, 4, HEP05_RM4A, 2, 8, 20, 12, 19, 1103, 999999, 1, 6
, 1, 24, 17, 2, 1, HE, HEP05, 5, 4, 4, 1, 10, 4, 2, 3, 1, 4, HEP05_RM4A, 2, 8, 20, 12, 19, 1103, 999999, 2, 6
, 1, 19, 18, 1, 4, HE, HEP05, 5, 15, 15, 1, 11, 4, 2, 4, 1, 4, HEP05_RM4A, 2, 8, 20, 12, 19, 1103, 999999, 0, 3
, 1, 26, 17, 2, 1, HE, HEP05, 5, 3, 3, 1, 12, 4, 2, 5, 1, 4, HEP05_RM4A, 2, 8, 20, 12, 19, 1103, 999999, 3, 6
, 1, 24, 17, 2, 6, HE, HEP05, 5, 45, 45, 2, 1, 4, 3, 0, 1, 4, HEP05_RM4A, 3, 9, 20, 12, 20, 1103, 999999, 2, 6
, 1, 26, 17, 2, 4, HE, HEP05, 5, 31, 31, 2, 2, 4, 3, 1, 1, 4, HEP05_RM4A, 3, 9, 20, 12, 20, 1103, 999999, 3, 6
, 1, 20, 18, 1, 5, HE, HEP05, 5, 39, 39, 2, 3, 4, 3, 2, 1, 4, HEP05_RM4A, 3, 9, 20, 12, 20, 1103, 999999, 0, 7
, 1, 22, 17, 2, 6, HE, HEP05, 5, 46, 46, 2, 4, 4, 3, 3, 1, 4, HEP05_RM4A, 3, 9, 20, 12, 20, 1103, 999999, 1, 6
, 1, 24, 17, 2, 4, HE, HEP05, 5, 32, 32, 2, 5, 4, 3, 4, 1, 4, HEP05_RM4A, 3, 9, 20, 12, 20, 1103, 999999, 2, 6
, 1, 20, 18, 1, 6, HE, HEP05, 5, 47, 47, 2, 6, 4, 3, 5, 1, 4, HEP05_RM4A, 3, 9, 20, 12, 20, 1103, 999999, 0, 7
, 1, 22, 17, 2, 5, HE, HEP05, 5, 38, 38, 3, 7, 4, 6, 0, 2, 4, HEP05_RM4B, 2, 10, 20, 12, 21, 1103, 999999, 1, 6
, 1, 24, 17, 2, 5, HE, HEP05, 5, 37, 37, 3, 8, 4, 6, 1, 2, 4, HEP05_RM4B, 2, 10, 20, 12, 21, 1103, 999999, 2, 6
, 1, 26, 17, 2, 6, HE, HEP05, 5, 44, 44, 3, 9, 4, 6, 2, 2, 4, HEP05_RM4B, 2, 10, 20, 12, 21, 1103, 999999, 3, 6
, 1, 26, 17, 2, 5, HE, HEP05, 5, 36, 36, 3, 10, 4, 6, 3, 2, 4, HEP05_RM4B, 2, 10, 20, 12, 21, 1103, 999999, 3, 6
